gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,revenue_per_tenure
0,0,0,0,-1.1960038562387048,1,2,1,-0.03860994092278629,-0.9387037832693013,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,-0.36484094701430214
0,1,1,1,1.4508197855632678,0,1,1,-0.39091090495800446,0.6067402154119503,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,-0.1341347245157153
0,0,1,0,-1.2367242199587352,1,0,0,-1.4926823160681442,-0.9844631589372758,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,-0.7185085416421051
1,0,0,0,-1.0331224013585834,0,1,1,-1.343120586053193,-0.9408228860498732,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,-0.6935489923398341
0,0,0,0,-0.5851984004382496,1,0,1,-1.502653098069141,-0.8355741146148019,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.666824717181502
0,0,1,0,1.5729808767233588,1,2,0,-1.3198554280508674,-0.18021950573564294,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-0.576080908277481
1,1,1,0,-0.7888002190384014,1,2,0,0.9651154471775519,-0.45071414608072746,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,0.47361845649646334
1,0,0,0,-1.1960038562387048,0,1,1,-0.9276713360116622,-0.9594312573417703,1,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.5572104419103285
1,0,1,0,1.6137012404433893,1,2,1,1.2958130502106107,2.2357784039893036,0,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,0.6467132760266485
1,0,1,1,1.369379058123207,0,1,1,-0.2662761299455452,0.6297633841633722,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,-0.09545393844954092
1,0,1,1,-0.3408762181180675,1,0,1,-1.461108173064988,-0.8000791430402225,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.6947003411804259
0,0,0,0,-1.2774445836787656,1,0,1,-0.6867107709875744,-0.9879508489303005,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.6412056420246746
0,0,1,1,0.9621754209229036,1,2,1,-1.3397969920528607,-0.39559539979856034,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.604114051730278
0,1,1,0,-0.4223169455581282,1,2,0,-1.3015756610490399,-0.7651360211480838,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,-0.611526744168789
1,0,0,0,-0.748079855318371,0,1,1,-0.46569176996548,-0.6927554167991746,1,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,-0.2238246151150141
0,1,1,0,1.1657772395230555,1,2,1,1.3174164112127704,1.82025766709883,1,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0.690531316767028
0,1,1,0,0.3106496014024181,0,1,1,-0.8462432830035223,-0.28454116970421395,1,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,-0.34805689721156047
0,0,0,0,0.3920903288424788,1,0,0,-0.1698919039359101,0.11241534386895852,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,-0.03579225184145451
0,0,1,1,1.6137012404433893,1,2,1,0.6161380771426661,1.6603095551402463,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,0.3540631100418841
0,0,0,0,-0.8295205827584317,1,2,1,0.4915033021302069,-0.5843721391678408,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,0.20549118944691636
1,0,1,0,1.5729808767233588,1,2,0,-1.3397969920528607,-0.24337318339414518,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,-0.608643275151078
0,0,1,0,-0.2594354906780068,1,0,0,-1.5142856770703037,-0.804516014487045,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.7236074372588026
0,0,0,1,-1.0331224013585834,0,1,0,-1.1619847130350858,-0.9182632710317015,0,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.5888622917095151
0,0,1,1,-1.0738427650786138,1,0,0,-0.640180454982923,-0.8815100821811575,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.33484266125917866
0,0,0,0,1.0436161483629645,1,0,1,1.3855500882195813,1.7058481909352448,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0.7046342754089582
1,0,1,0,0.758573602322752,0,1,1,-1.153675728034255,-0.33219890827978416,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.5205393667384557
1,0,1,1,1.6137012404433893,0,1,1,0.0295237360840249,1.0518621692685384,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,0.04464196791668122
0,0,0,0,-0.5851984004382496,1,0,1,1.0398963121850275,-0.23893631194732276,1,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.4989294619664604
0,0,0,0,-1.0331224013585834,1,2,1,0.3436033691154218,-0.7633038802023809,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0.13021856780598326
0,0,0,0,0.5956921474426305,1,2,0,0.3087056321119333,0.5361255300468513,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,0.19120044886461
1,1,0,0,-1.2367242199587352,1,0,1,-0.6667692069855808,-0.9660534535310574,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.49069716962465953
1,1,0,0,1.2064976032430856,1,2,1,1.5284646302338678,2.1064910603871208,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0.8323231616537716
0,0,1,1,-0.6666391278783103,1,0,0,-1.4976677070686424,-0.8742918883348344,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.7118724789644916
1,0,0,0,-1.0738427650786138,1,0,1,-0.5072366949696331,-0.8693693891674642,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.27045609671159637
1,0,0,0,-0.5444780367182193,1,0,1,-0.3244390249513595,-0.5454115515875344,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.14501936232480653
0,0,1,1,1.4915401492832983,0,1,1,-0.6916961619880726,0.29940409026713133,0,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,-0.30953288806792906
1,0,1,1,-0.8702409464784621,1,2,1,0.31867641411292996,-0.6391377016532459,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.13674014635144657
0,0,1,0,1.2879383306831464,1,2,1,1.541759006235197,2.0623651597791697,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,0.7506625873523064
0,0,1,0,0.26992923768238775,1,0,1,1.327387193213767,0.8180324218248074,1,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,0.6915933174482534
0,0,0,0,-0.7073594915983407,1,2,1,-0.3011738669490337,-0.6101766303187632,1,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.08089619735946446
1,0,0,0,-0.30015585439803716,1,0,0,-1.4677553610656522,-0.7683588232935369,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.6612510256166911
0,0,0,0,-1.0738427650786138,1,0,0,-1.4993295040688086,-0.9558331974122575,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-0.7290055027713777
1,0,1,0,1.369379058123207,1,2,0,1.6963061272506461,2.4988782585896847,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0.9401912846567194
0,0,0,0,1.1657772395230555,1,2,0,0.7939503561604415,1.3418039924228296,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,0.40404886791125316
0,1,1,0,0.43281069256250915,1,2,1,0.9883806051798778,0.8277229022484643,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0.5457526936044822
0,0,0,0,-0.8295205827584317,1,0,0,-1.4843733310673135,-0.9087052345318303,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.7206937826206898
1,1,0,0,-0.38159658183809786,0,1,1,-1.0007904040189717,-0.6681649949496214,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,-0.47782473448518453
1,1,1,0,1.5729808767233588,0,1,1,-0.41417606296033027,0.6547732117715802,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,-0.14555429110602255
0,0,0,0,0.06632741908223598,1,2,0,0.00792037508186511,-0.05492755383432911,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,0.00769386213395905
0,0,0,0,-1.1145631287986442,1,0,0,-1.4926823160681442,-0.9597182191766392,1,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,-0.7074457591880206
0,0,1,0,0.35136996512244845,0,1,0,-0.9742016520163136,-0.39303481727203593,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,-0.4595379745996629
0,0,1,1,1.6137012404433893,1,0,0,-1.4976677070686424,-0.39826635226157286,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-0.6928095090377917
1,1,0,0,-0.748079855318371,1,2,1,1.0249401391835322,-0.44528394520551196,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.3886438001577876
0,0,0,0,0.35136996512244845,1,0,1,-1.4926823160681442,-0.6496228456196174,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.68633477044848
